,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
273,3rd,"(638, 230)","(769, 224)","(703, 227)","(707, 301)","(898, 335)","[[-3.03085822]
 [ 0.05509225]
 [ 0.62325513]]","[[1020.47391786]
 [ -28.07811078]
 [1586.86978937]]"
274,2nd,"(636, 226)","(769, 222)","(702, 224)","(707, 295)","(1015, 264)","[[-3.11009605]
 [ 0.04477653]
 [ 0.51351935]]","[[1017.12224066]
 [ -41.67635611]
 [1565.6961364 ]]"
275,2nd,"(639, 226)","(772, 223)","(705, 224)","(709, 296)","(1051, 285)","[[-3.09540036]
 [ 0.03321744]
 [ 0.47873762]]","[[1021.18389172]
 [ -38.33217443]
 [1561.84872817]]"
276,2nd,"(632, 234)","(763, 231)","(697, 232)","(701, 303)","(973, 279)","[[-3.10821358]
 [ 0.03881462]
 [ 0.54569832]]","[[ 992.02179728]
 [ -22.40956028]
 [1556.36311796]]"
277,2nd,"(631, 239)","(762, 235)","(696, 237)","(699, 303)","(858, 276)","[[-3.10092644]
 [ 0.04126936]
 [ 0.65922305]]","[[1012.26685897]
 [ -17.20265208]
 [1606.41672921]]"
278,2nd,"(631, 234)","(761, 230)","(696, 232)","(700, 298)","(868, 256)","[[-3.10705356]
 [ 0.02878141]
 [ 0.65357519]]","[[1008.09480787]
 [ -31.52965282]
 [1594.6888101 ]]"
279,2nd,"(636, 230)","(768, 225)","(702, 227)","(706, 291)","(1044, 267)","[[-3.11619202]
 [-0.00347199]
 [ 0.45054877]]","[[1029.57459599]
 [ -38.91954522]
 [1595.98194372]]"
280,2nd,"(633, 235)","(766, 230)","(699, 232)","(703, 294)","(875, 248)","[[-3.11409804]
 [ 0.01982891]
 [ 0.63786444]]","[[1036.06540173]
 [ -38.57499765]
 [1631.95547257]]"
281,2nd,"(635, 232)","(766, 230)","(700, 231)","(704, 292)","(876, 247)","[[-3.10758935]
 [ 0.03777208]
 [ 0.64492908]]","[[1027.14933763]
 [ -45.19494299]
 [1613.93792582]]"
282,2nd,"(637, 230)","(770, 226)","(703, 228)","(707, 288)","(963, 258)","[[-3.10914986]
 [ 0.02359272]
 [ 0.52654735]]","[[1055.89049269]
 [ -50.68938237]
 [1641.58897958]]"
283,4th,"(655, 247)","(762, 247)","(708, 247)","(710, 321)","(596, 519)","[[-2.57651661]
 [ 0.2448679 ]
 [ 1.03419569]]","[[1180.85792028]
 [  13.4634692 ]
 [1872.63611857]]"
284,2nd,"(668, 202)","(803, 200)","(735, 201)","(732, 265)","(941, 188)","[[-3.0967986 ]
 [-0.01029369]
 [ 0.65931631]]","[[1100.12929156]
 [-111.47031875]
 [1601.85171267]]"
285,2nd,"(665, 213)","(800, 210)","(732, 211)","(736, 281)","(1094, 248)","[[-3.0898453 ]
 [ 0.03055934]
 [ 0.51399628]]","[[1082.06215652]
 [ -74.30326304]
 [1551.97767476]]"
286,3rd,"(666, 234)","(801, 231)","(733, 232)","(743, 310)","(1192, 336)","[[-3.08133838]
 [ 0.03462243]
 [ 0.43395684]]","[[1092.97288441]
 [ -10.38726456]
 [1540.76839738]]"
287,3rd,"(678, 236)","(816, 237)","(747, 236)","(764, 320)","(1431, 383)","[[-3.07597447]
 [ 0.04043661]
 [ 0.3035691 ]]","[[1109.98786117]
 [   5.41719364]
 [1490.61257769]]"
288,3rd,"(708, 234)","(835, 240)","(771, 237)","(792, 326)","(1687, 397)","[[-3.08712985]
 [ 0.02419148]
 [ 0.16442128]]","[[1169.83532727]
 [  14.87153365]
 [1476.87663486]]"
289,3rd,"(725, 245)","(846, 254)","(785, 249)","(813, 339)","(2108, 387)","[[-3.13120346e+00]
 [-2.85932313e-03]
 [-5.54091585e-02]]","[[1177.98654107]
 [  40.70958579]
 [1421.5418819 ]]"
290,3rd,"(719, 250)","(848, 257)","(783, 253)","(812, 340)","(2026, 387)","[[-3.13427042]
 [-0.00537187]
 [-0.04841801]]","[[1198.15864627]
 [  46.8203103 ]
 [1447.75386535]]"
291,3rd,"(727, 244)","(852, 254)","(789, 249)","(814, 339)","(2133, 358)","[[-3.15217847]
 [ 0.00801674]
 [-0.03006549]]","[[1174.99953571]
 [  40.77165803]
 [1409.65635588]]"
292,3rd,"(704, 254)","(835, 259)","(769, 256)","(787, 344)","(1710, 439)","[[-3.10164003]
 [ 0.00451591]
 [ 0.15355287]]","[[1151.67626004]
 [  59.71696475]
 [1465.24139863]]"
293,3rd,"(667, 245)","(803, 242)","(735, 243)","(732, 332)","(1100, 439)","[[-3.02130044]
 [ 0.0634148 ]
 [ 0.50051931]]","[[1068.27719144]
 [  36.1695793 ]
 [1537.05376455]]"
294,4th,"(651, 255)","(788, 252)","(719, 253)","(709, 343)","(376, 423)","[[-2.68711419]
 [ 0.11931595]
 [ 1.45378265]]","[[ 933.08802436]
 [  65.64074515]
 [1536.5606233 ]]"
295,4th,"(644, 268)","(771, 262)","(707, 265)","(692, 351)","(361, 391)","[[-2.72299061]
 [ 0.09558774]
 [ 1.51380385]]","[[ 931.67515707]
 [  84.85475914]
 [1601.195853  ]]"
296,4th,"(641, 263)","(770, 257)","(705, 260)","(690, 347)","(360, 405)","[[-2.71578321]
 [ 0.09924027]
 [ 1.46475141]]","[[ 911.40760559]
 [  73.1663598 ]
 [1568.07545902]]"
297,4th,"(638, 263)","(768, 257)","(703, 260)","(690, 345)","(366, 394)","[[-2.74976559]
 [ 0.09398299]
 [ 1.44131109]]","[[ 906.47523706]
 [  71.78777731]
 [1564.31484894]]"
298,4th,"(643, 265)","(773, 259)","(708, 262)","(695, 349)","(368, 403)","[[-2.72922453]
 [ 0.11400459]
 [ 1.46893415]]","[[ 923.86907637]
 [  79.38898851]
 [1578.30377645]]"
299,4th,"(645, 265)","(776, 259)","(710, 262)","(698, 348)","(401, 418)","[[-2.74405199]
 [ 0.1393734 ]
 [ 1.40223652]]","[[ 949.95526337]
 [  80.86121268]
 [1602.10687339]]"
300,4th,"(641, 263)","(775, 256)","(708, 259)","(694, 344)","(416, 402)","[[-2.78055412]
 [ 0.08762641]
 [ 1.34186888]]","[[ 944.06831993]
 [  68.34419119]
 [1601.99186365]]"
301,3rd,"(649, 256)","(782, 252)","(715, 254)","(704, 338)","(917, 479)","[[-2.98049621]
 [ 0.07667859]
 [ 0.59043476]]","[[1004.7258953 ]
 [  62.72929497]
 [1567.09685617]]"
302,4th,"(650, 254)","(784, 247)","(717, 250)","(707, 331)","(464, 359)","[[-2.85412049]
 [ 0.10026696]
 [ 1.29746106]]","[[ 982.34179063]
 [  40.28665227]
 [1600.34643542]]"
303,4th,"(660, 250)","(794, 245)","(727, 247)","(717, 325)","(588, 369)","[[-2.92027799]
 [ 0.08270688]
 [ 1.08523382]]","[[1016.27733019]
 [  32.86251105]
 [1581.06187637]]"
304,3rd,"(661, 245)","(796, 242)","(728, 243)","(724, 318)","(791, 327)","[[-3.03510032]
 [ 0.04179659]
 [ 0.81957939]]","[[1040.65899009]
 [  12.77490764]
 [1564.5168386 ]]"
305,3rd,"(670, 237)","(801, 236)","(735, 236)","(731, 308)","(920, 319)","[[-3.05209227]
 [ 0.00431786]
 [ 0.67681955]]","[[1078.41899982]
 [  -7.97826244]
 [1580.49267771]]"
306,2nd,"(666, 235)","(802, 234)","(734, 234)","(731, 302)","(849, 296)","[[-3.04394385]
 [-0.02235083]
 [ 0.75275047]]","[[1103.90510809]
 [ -21.53919144]
 [1626.71320507]]"
307,2nd,"(667, 235)","(803, 232)","(735, 233)","(732, 299)","(883, 263)","[[-3.0882866 ]
 [ 0.01640316]
 [ 0.7244187 ]]","[[1098.37353764]
 [ -28.40192517]
 [1611.19818829]]"
308,2nd,"(671, 234)","(801, 235)","(736, 234)","(735, 298)","(927, 252)","[[-3.10072819]
 [-0.07829685]
 [ 0.6679538 ]]","[[1127.87501906]
 [ -28.90028103]
 [1639.76300138]]"
309,2nd,"(669, 232)","(805, 232)","(737, 232)","(739, 296)","(953, 254)","[[-3.09674281]
 [-0.0352655 ]
 [ 0.65251164]]","[[1113.8364625 ]
 [ -36.56611734]
 [1608.05537317]]"
310,2nd,"(674, 228)","(808, 229)","(741, 228)","(741, 289)","(961, 240)","[[-3.10252981]
 [-0.06371937]
 [ 0.64032774]]","[[1149.28015089]
 [ -49.46186029]
 [1644.16821614]]"
311,2nd,"(684, 228)","(811, 229)","(747, 228)","(749, 291)","(854, 221)","[[-3.10845282]
 [-0.0215664 ]
 [ 0.79934079]]","[[1183.66833558]
 [ -49.34019519]
 [1684.37548688]]"
312,2nd,"(676, 240)","(809, 242)","(742, 241)","(746, 313)","(1235, 292)","[[-3.13332514]
 [-0.01494883]
 [ 0.40209112]]","[[ 1.11547805e+03]
 [-2.00176041e-01]
 [ 1.55175448e+03]]"
313,3rd,"(734, 255)","(857, 271)","(795, 263)","(818, 345)","(1935, 375)","[[-3.15830977]
 [-0.11877548]
 [-0.03115972]]","[[1255.11321684]
 [  67.74235748]
 [1490.76849569]]"
314,3rd,"(762, 252)","(878, 270)","(820, 261)","(848, 349)","(2212, 439)","[[-3.11241103]
 [-0.12777587]
 [-0.19291465]]","[[1308.60407343]
 [  70.397966  ]
 [1462.82709625]]"
315,3rd,"(775, 245)","(893, 265)","(834, 255)","(858, 344)","(2329, 451)","[[-3.10136742]
 [-0.11069808]
 [-0.17358539]]","[[1305.86305615]
 [  60.04719677]
 [1431.93984157]]"
316,3rd,"(781, 251)","(884, 262)","(832, 256)","(872, 355)","(2538, 496)","[[-3.092705  ]
 [-0.02986042]
 [-0.19532485]]","[[1286.1617377 ]
 [  72.74477445]
 [1387.52720888]]"
317,3rd,"(787, 253)","(893, 258)","(840, 255)","(875, 357)","(2552, 534)","[[-3.07542382]
 [-0.04088088]
 [-0.12866002]]","[[1278.36189126]
 [  70.46171715]
 [1374.30733213]]"
318,3rd,"(790, 251)","(894, 259)","(842, 255)","(871, 355)","(2476, 575)","[[-3.04780764]
 [-0.04057473]
 [-0.13123702]]","[[1290.86711915]
 [  75.70550965]
 [1389.39753358]]"
319,3rd,"(783, 260)","(889, 268)","(836, 264)","(867, 364)","(2478, 553)","[[-3.07573996]
 [-0.12805987]
 [-0.16843442]]","[[1285.41604738]
 [  91.75060016]
 [1394.00336945]]"
320,4th,"(783, 260)","(893, 265)","(838, 262)","(873, 365)","(646, 388)","[[ 0.13908689]
 [-3.06219716]
 [ 0.32726597]]","[[-1391.18935727]
 [ -112.61820189]
 [-1718.28311163]]"
321,2nd,"(786, 256)","(896, 264)","(841, 260)","(871, 358)","(1300, 348)","[[ 0.03994629]
 [-1.58762284]
 [-0.02377006]]","[[-1348.63481363]
 [  -74.57289712]
 [-1467.58289592]]"
322,3rd,"(771, 264)","(898, 281)","(834, 272)","(856, 366)","(1224, 379)","[[ 0.04701957]
 [-1.66991322]
 [ 0.05357401]]","[[-1333.73631161]
 [ -106.97839998]
 [-1495.93904021]]"
323,4th,"(726, 266)","(868, 277)","(797, 271)","(802, 367)","(658, 395)","[[ 0.18250033]
 [-2.88863364]
 [ 0.31224371]]","[[-1253.16638269]
 [ -127.96957412]
 [-1694.63470839]]"
324,4th,"(692, 261)","(832, 269)","(762, 265)","(743, 357)","(420, 431)","[[-2.64933483]
 [-0.02122775]
 [ 1.45594529]]","[[1016.97791964]
 [  96.09761504]
 [1541.86347615]]"
325,1st,"(681, 264)","(804, 271)","(742, 267)","(709, 360)","(511, 347)","[[ 0.17837175]
 [-3.28837526]
 [ 0.10666397]]","[[ -981.99875797]
 [  -88.15210553]
 [-1603.26623474]]"
326,1st,"(675, 266)","(799, 274)","(737, 270)","(704, 363)","(514, 349)","[[ 0.19136449]
 [-3.26181664]
 [ 0.10841755]]","[[ -967.65878114]
 [  -95.36534416]
 [-1601.01443815]]"
327,1st,"(681, 266)","(800, 274)","(740, 270)","(708, 365)","(499, 353)","[[ 0.19449038]
 [-3.32194566]
 [ 0.13863738]]","[[ -959.31030007]
 [  -98.48401111]
 [-1580.73297823]]"
328,1st,"(689, 260)","(794, 269)","(741, 264)","(710, 365)","(503, 363)","[[ 0.19198336]
 [-3.28643591]
 [ 0.20048346]]","[[ -929.59331574]
 [  -92.3588234 ]
 [-1531.90956562]]"
329,1st,"(696, 257)","(801, 267)","(748, 262)","(716, 361)","(498, 359)","[[ 0.18269586]
 [-3.32281469]
 [ 0.19633087]]","[[ -946.59201044]
 [  -84.99637176]
 [-1539.53041244]]"
330,1st,"(699, 255)","(804, 266)","(751, 260)","(719, 361)","(509, 358)","[[ 0.20391744]
 [-3.2803131 ]
 [ 0.18919665]]","[[ -947.30074008]
 [  -80.96831172]
 [-1525.07340127]]"
331,4th,"(686, 263)","(812, 275)","(749, 269)","(719, 363)","(519, 364)","[[ 0.20786281]
 [-3.25311655]
 [ 0.20496285]]","[[ -979.48243575]
 [  -96.75730163]
 [-1574.33835571]]"
332,4th,"(694, 261)","(814, 273)","(754, 267)","(721, 363)","(515, 365)","[[ 0.20602939]
 [-3.26865845]
 [ 0.21366939]]","[[ -971.36687172]
 [  -94.55763808]
 [-1555.81857413]]"
333,4th,"(696, 261)","(816, 269)","(756, 265)","(728, 366)","(521, 371)","[[ 0.18211103]
 [-3.25412706]
 [ 0.24099   ]]","[[ -977.73084183]
 [  -98.31538604]
 [-1547.69902115]]"
334,4th,"(684, 265)","(823, 273)","(753, 269)","(738, 366)","(565, 398)","[[ 0.18585407]
 [-3.09171944]
 [ 0.36716414]]","[[-1021.55092756]
 [ -114.28992109]
 [-1576.60141895]]"
335,3rd,"(689, 264)","(824, 274)","(756, 269)","(736, 366)","(1112, 497)","[[-3.02732385]
 [-0.06908525]
 [ 0.53929259]]","[[1050.30839382]
 [ 105.93299538]
 [1486.54868331]]"
336,3rd,"(691, 260)","(818, 265)","(754, 262)","(729, 355)","(1063, 401)","[[ 0.1180385 ]
 [-1.77682471]
 [ 0.12216404]]","[[-1091.51537836]
 [  -98.12354821]
 [-1507.44955804]]"
337,4th,"(690, 255)","(830, 261)","(760, 258)","(736, 347)","(358, 400)","[[-2.58596184]
 [ 0.00785961]
 [ 1.61595854]]","[[ 977.66179172]
 [  72.94781647]
 [1524.27635236]]"
338,4th,"(697, 258)","(832, 265)","(764, 261)","(740, 346)","(391, 371)","[[-2.67372895]
 [-0.04972526]
 [ 1.56033634]]","[[1000.61104788]
 [  74.0173452 ]
 [1524.4566312 ]]"
339,4th,"(693, 258)","(826, 267)","(759, 262)","(734, 348)","(337, 372)","[[ 2.67148294]
 [ 0.04841363]
 [-1.76161874]]","[[ 964.95924261]
 [  76.58176255]
 [1518.79117134]]"
340,4th,"(688, 262)","(823, 269)","(755, 265)","(736, 354)","(549, 370)","[[ 0.13612266]
 [-3.17472073]
 [ 0.24370949]]","[[-1037.73549537]
 [  -90.94503259]
 [-1613.60791452]]"
341,4th,"(687, 264)","(820, 272)","(753, 268)","(731, 355)","(383, 399)","[[ 2.77098114]
 [ 0.01206331]
 [-1.6094773 ]]","[[ 988.00553165]
 [  95.92418561]
 [1544.34236622]]"
342,4th,"(691, 266)","(822, 273)","(756, 269)","(734, 356)","(347, 389)","[[-2.58508649]
 [-0.00850837]
 [ 1.68459725]]","[[ 977.89919245]
 [  95.34992871]
 [1537.19126109]]"
343,4th,"(697, 267)","(828, 274)","(762, 270)","(739, 355)","(365, 376)","[[ 2.6922417 ]
 [ 0.03255554]
 [-1.67209404]]","[[ 988.53137938]
 [  97.78235708]
 [1523.31391328]]"
344,4th,"(705, 264)","(840, 274)","(772, 269)","(747, 352)","(422, 372)","[[-2.70024472]
 [-0.08926127]
 [ 1.5175215 ]]","[[1034.80945078]
 [  89.77429517]
 [1546.36325369]]"
345,3rd,"(722, 261)","(858, 276)","(790, 268)","(772, 353)","(1306, 445)","[[-3.06553849]
 [-0.15748875]
 [ 0.44890016]]","[[1149.88426064]
 [  91.00941908]
 [1499.3705352 ]]"
346,3rd,"(720, 261)","(860, 275)","(790, 268)","(774, 354)","(1574, 500)","[[-3.06960371]
 [-0.15419582]
 [ 0.27382935]]","[[1130.8138313]
 [  95.1686919]
 [1453.9778174]]"
347,3rd,"(722, 262)","(860, 277)","(791, 269)","(774, 352)","(1087, 406)","[[-3.04681519]
 [-0.17335181]
 [ 0.65658374]]","[[1132.54228014]
 [  91.18719409]
 [1492.84226359]]"
348,3rd,"(715, 263)","(860, 278)","(787, 270)","(774, 355)","(1094, 432)","[[-3.02951284]
 [-0.17756381]
 [ 0.65017432]]","[[1116.05825837]
 [  95.43929841]
 [1475.20366566]]"
349,4th,"(718, 265)","(857, 278)","(787, 271)","(773, 359)","(584, 366)","[[ 0.19476955]
 [-3.11167703]
 [ 0.18765911]]","[[-1131.84303443]
 [ -106.71780952]
 [-1628.89275786]]"
350,4th,"(710, 269)","(842, 282)","(776, 275)","(755, 361)","(561, 372)","[[ 0.19979401]
 [-3.16430179]
 [ 0.22363686]]","[[-1082.92028865]
 [ -113.73681735]
 [-1612.25649361]]"
351,3rd,"(710, 272)","(849, 287)","(779, 279)","(767, 367)","(1098, 445)","[[ 3.09750498]
 [ 0.15862852]
 [-0.63091887]]","[[1128.65071617]
 [ 122.12253829]
 [1506.56180875]]"
352,3rd,"(723, 272)","(868, 290)","(795, 281)","(791, 371)","(1375, 504)","[[-3.05810069]
 [-0.16829498]
 [ 0.45718151]]","[[1153.11429474]
 [ 127.22590248]
 [1460.78935246]]"
353,3rd,"(732, 272)","(873, 291)","(802, 281)","(797, 373)","(1632, 539)","[[-3.07380044]
 [-0.17657569]
 [ 0.28162491]]","[[1174.48708322]
 [ 131.380595  ]
 [1451.38734083]]"
354,4th,"(737, 276)","(880, 294)","(808, 285)","(806, 376)","(641, 399)","[[ 0.23378018]
 [-2.956474  ]
 [ 0.30353931]]","[[-1256.93888099]
 [ -155.6562714 ]
 [-1692.26633025]]"
355,4th,"(745, 273)","(885, 295)","(815, 284)","(811, 370)","(634, 389)","[[ 0.2614731 ]
 [-2.99398173]
 [ 0.26238547]]","[[-1267.82220165]
 [ -148.03925088]
 [-1691.76577102]]"
356,3rd,"(742, 272)","(885, 292)","(813, 282)","(808, 369)","(1610, 516)","[[ 3.16300034]
 [ 0.20300695]
 [-0.32529531]]","[[1203.74000802]
 [ 125.51398551]
 [1458.87458723]]"
357,4th,"(734, 274)","(876, 291)","(805, 282)","(795, 373)","(602, 383)","[[ 0.22062687]
 [-3.08096489]
 [ 0.23907445]]","[[-1182.21529636]
 [ -139.91279617]
 [-1633.44821958]]"
358,4th,"(712, 272)","(855, 290)","(783, 281)","(761, 369)","(757, 424)","[[-2.9509344 ]
 [-0.15802975]
 [ 0.96645998]]","[[1102.72206085]
 [ 129.17490435]
 [1523.52486177]]"
359,1st,"(705, 272)","(838, 288)","(771, 280)","(737, 367)","(552, 357)","[[-0.27338335]
 [ 3.08365249]
 [-0.11039142]]","[[-1042.68194875]
 [ -117.69328628]
 [-1590.00313302]]"
360,1st,"(690, 278)","(818, 291)","(754, 284)","(723, 376)","(534, 374)","[[ 0.2631864 ]
 [-3.19637016]
 [ 0.20492191]]","[[ -994.26762502]
 [ -134.27789168]
 [-1578.4978049 ]]"
361,1st,"(692, 278)","(821, 294)","(756, 286)","(721, 376)","(534, 371)","[[ 0.27854444]
 [-3.21048814]
 [ 0.19247995]]","[[-1018.37779137]
 [ -134.32904558]
 [-1609.60653983]]"
362,4th,"(694, 268)","(831, 289)","(762, 278)","(728, 368)","(320, 439)","[[-2.47416659]
 [-0.05473915]
 [ 1.67395351]]","[[ 939.0701944 ]
 [ 120.75494059]
 [1478.34623645]]"
363,4th,"(705, 268)","(833, 281)","(769, 274)","(733, 367)","(294, 384)","[[ 2.54020663]
 [ 0.05859271]
 [-1.9647612 ]]","[[ 932.68084842]
 [ 108.40323937]
 [1478.38306467]]"
364,1st,"(715, 261)","(846, 278)","(780, 269)","(745, 359)","(536, 354)","[[ 0.2734835 ]
 [-3.23415097]
 [ 0.1428457 ]]","[[-1026.2851114 ]
 [  -92.34615089]
 [-1551.79081205]]"
365,4th,"(719, 261)","(852, 277)","(785, 269)","(753, 360)","(323, 387)","[[ 2.5717573 ]
 [ 0.05142477]
 [-1.94516735]]","[[ 983.64623038]
 [  98.76012796]
 [1491.70167352]]"
366,1st,"(714, 264)","(845, 278)","(779, 271)","(745, 361)","(536, 357)","[[ 0.2403741 ]
 [-3.2367052 ]
 [ 0.14794806]]","[[-1025.19661478]
 [  -99.06496084]
 [-1551.12132425]]"
367,1st,"(719, 262)","(850, 277)","(784, 269)","(751, 358)","(543, 353)","[[ 0.25667438]
 [-3.22445761]
 [ 0.13139199]]","[[-1047.38329244]
 [  -93.0479154 ]
 [-1564.55187658]]"
368,1st,"(723, 252)","(857, 267)","(790, 259)","(755, 345)","(548, 336)","[[ 0.24398575]
 [-3.2181771 ]
 [ 0.06573025]]","[[-1058.25627968]
 [  -64.86071843]
 [-1566.5917041 ]]"
369,4th,"(721, 248)","(856, 263)","(788, 255)","(760, 339)","(383, 389)","[[-2.54284345]
 [-0.08967152]
 [ 1.6255055 ]]","[[1033.09259603]
 [  66.01729175]
 [1523.74671575]]"
370,4th,"(715, 259)","(853, 273)","(784, 266)","(756, 345)","(371, 352)","[[ 2.65247998]
 [ 0.11858916]
 [-1.75242984]]","[[1027.57414579]
 [  79.97628756]
 [1527.92005188]]"
371,3rd,"(738, 265)","(875, 284)","(806, 274)","(782, 353)","(1145, 393)","[[ 3.07282346]
 [ 0.23593914]
 [-0.63683798]]","[[1164.84782416]
 [  99.81029785]
 [1495.41473976]]"
372,1st,"(740, 262)","(881, 279)","(810, 270)","(784, 347)","(484, 322)","[[ 2.70762127]
 [ 0.15779583]
 [-1.54391706]]","[[1151.45838442]
 [  85.25867431]
 [1580.07728251]]"
373,4th,"(727, 262)","(866, 277)","(796, 269)","(771, 344)","(452, 355)","[[ 2.74073194]
 [ 0.12640163]
 [-1.60271276]]","[[1114.40213235]
 [  83.72786606]
 [1578.22222926]]"
374,2nd,"(734, 272)","(872, 289)","(803, 280)","(784, 353)","(888, 344)","[[ 2.97583699]
 [ 0.21968171]
 [-0.86305355]]","[[1223.49283948]
 [ 111.70736497]
 [1598.32431712]]"
375,3rd,"(755, 265)","(892, 283)","(823, 274)","(803, 345)","(1098, 351)","[[ 3.03552288]
 [ 0.22795948]
 [-0.6905312 ]]","[[1274.22089524]
 [  93.85364177]
 [1574.18162136]]"
376,2nd,"(761, 252)","(899, 272)","(830, 262)","(811, 331)","(961, 320)","[[-3.01237634]
 [-0.27143872]
 [ 0.84432415]]","[[1319.71295986]
 [  55.39252169]
 [1629.71793694]]"
377,2nd,"(758, 250)","(895, 269)","(826, 259)","(807, 321)","(884, 274)","[[-3.02643657]
 [-0.27614983]
 [ 0.95313467]]","[[1322.28473966]
 [  42.88346532]
 [1647.35355684]]"
378,2nd,"(759, 246)","(895, 265)","(827, 255)","(810, 317)","(911, 250)","[[-3.04185217]
 [-0.30518724]
 [ 0.93790539]]","[[1314.95675656]
 [  29.89364987]
 [1621.88169948]]"
379,2nd,"(774, 250)","(903, 270)","(838, 260)","(819, 319)","(923, 272)","[[-3.02462695]
 [-0.29743965]
 [ 0.93241512]]","[[1355.11525963]
 [  37.86009129]
 [1646.99109708]]"
380,2nd,"(775, 253)","(904, 273)","(839, 263)","(821, 323)","(933, 273)","[[-3.02438217]
 [-0.32541269]
 [ 0.92363415]]","[[1353.49548051]
 [  44.97631918]
 [1640.32418554]]"
381,2nd,"(773, 253)","(902, 272)","(837, 262)","(818, 322)","(955, 273)","[[-3.04444771]
 [-0.30310392]
 [ 0.88854102]]","[[1357.40908477]
 [  44.81312094]
 [1648.65056802]]"
382,2nd,"(764, 258)","(900, 277)","(832, 267)","(816, 329)","(1010, 282)","[[ 2.97488699]
 [ 0.26440577]
 [-0.78233304]]","[[1364.5833661 ]
 [  58.19172009]
 [1658.8431615 ]]"
383,2nd,"(764, 259)","(898, 279)","(831, 269)","(815, 331)","(959, 302)","[[-3.03978266]
 [-0.28583402]
 [ 0.86339266]]","[[1360.68874015]
 [  66.50297177]
 [1665.67899778]]"
384,2nd,"(772, 262)","(903, 280)","(837, 271)","(824, 333)","(1102, 285)","[[ 2.9857015 ]
 [ 0.27925485]
 [-0.68905458]]","[[1387.80197103]
 [  70.62369114]
 [1656.8380544 ]]"
385,2nd,"(802, 258)","(931, 282)","(866, 270)","(873, 333)","(1575, 254)","[[ 3.00889833]
 [ 0.27339032]
 [-0.34526445]]","[[1473.29874896]
 [  61.82912536]
 [1591.77088981]]"
386,2nd,"(802, 259)","(934, 283)","(868, 271)","(880, 337)","(1731, 272)","[[-3.20957016]
 [-0.27773891]
 [ 0.28411071]]","[[1451.95551251]
 [  70.25032604]
 [1546.62398337]]"
387,3rd,"(805, 262)","(936, 286)","(870, 274)","(883, 342)","(1507, 351)","[[-3.14212131]
 [-0.16002588]
 [ 0.42423557]]","[[1507.52133631]
 [  86.63214871]
 [1614.8572133 ]]"
388,2nd,"(801, 261)","(929, 284)","(865, 272)","(872, 337)","(1665, 288)","[[-3.19626251]
 [-0.26758726]
 [ 0.30488211]]","[[1445.31166351]
 [  72.80866046]
 [1563.03885958]]"
389,2nd,"(765, 263)","(901, 279)","(833, 271)","(821, 334)","(964, 305)","[[-3.04844296]
 [-0.23663971]
 [ 0.881834  ]]","[[1347.49796174]
 [  71.45818559]
 [1631.01420738]]"
390,4th,"(707, 263)","(839, 274)","(773, 268)","(740, 332)","(435, 342)","[[-2.68812482]
 [-0.14017593]
 [ 1.55164635]]","[[1082.36064769]
 [  68.02953054]
 [1600.82005992]]"
391,1st,"(689, 262)","(827, 267)","(758, 264)","(736, 320)","(519, 289)","[[ 2.76401971]
 [ 0.10370895]
 [-1.36029208]]","[[1151.95373423]
 [  42.38831517]
 [1704.92878549]]"
392,1st,"(641, 277)","(775, 281)","(708, 279)","(685, 330)","(581, 257)","[[ 2.84129122]
 [ 0.11194875]
 [-1.00429715]]","[[1013.03259623]
 [  62.71149737]
 [1681.71169051]]"
393,1st,"(652, 279)","(779, 284)","(715, 281)","(693, 331)","(508, 281)","[[ 2.77348898]
 [ 0.0930771 ]
 [-1.20725897]]","[[1071.35415722]
 [  75.13031949]
 [1777.34392479]]"
394,1st,"(651, 278)","(779, 283)","(715, 280)","(693, 330)","(549, 266)","[[ 2.79757403]
 [ 0.10876624]
 [-1.104198  ]]","[[1066.31236475]
 [  72.27047307]
 [1757.23170972]]"
395,1st,"(660, 277)","(773, 282)","(716, 279)","(688, 327)","(457, 292)","[[ 2.73823119]
 [ 0.09862649]
 [-1.34288391]]","[[1054.91139885]
 [  71.30951011]
 [1769.15489623]]"
396,1st,"(651, 281)","(772, 285)","(711, 283)","(688, 330)","(472, 258)","[[-2.96907383]
 [-0.17770298]
 [ 1.38579457]]","[[1039.95838189]
 [  73.73551783]
 [1759.45675133]]"
397,1st,"(675, 272)","(769, 283)","(722, 277)","(684, 329)","(446, 290)","[[ 2.74998057]
 [ 0.18013801]
 [-1.37031021]]","[[1038.09918203]
 [  68.45676058]
 [1757.43411588]]"
398,1st,"(649, 278)","(769, 284)","(709, 281)","(685, 326)","(491, 266)","[[ 2.74440375]
 [ 0.11706835]
 [-1.23643084]]","[[1063.38339629]
 [  66.94471388]
 [1784.50353082]]"
399,1st,"(649, 282)","(769, 286)","(709, 284)","(686, 331)","(494, 254)","[[ 2.72444351]
 [ 0.13713565]
 [-1.21427403]]","[[1057.11296188]
 [  74.84299784]
 [1782.57595504]]"
400,1st,"(632, 282)","(766, 285)","(699, 283)","(684, 334)","(475, 291)","[[ 2.7688887 ]
 [ 0.11871578]
 [-1.26422261]]","[[1039.3118502 ]
 [  82.45956113]
 [1761.56207462]]"
