,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
123,3rd,"(646, 152)","(811, 146)","(728, 149)","(722, 265)","(1925, 439)","[[-2.96180422]
 [ 0.03310262]
 [ 0.277252  ]]","[[ 851.87870385]
 [-114.30757273]
 [1228.25921078]]"
124,3rd,"(646, 130)","(819, 131)","(732, 130)","(728, 249)","(1833, 416)","[[-2.92559109]
 [ 0.02304733]
 [ 0.29548339]]","[[ 863.12885542]
 [-154.43632076]
 [1233.91252136]]"
125,3rd,"(673, 286)","(804, 275)","(738, 280)","(747, 400)","(1582, 680)","[[-3.05903129]
 [ 0.09865868]
 [ 0.33431327]]","[[ 994.29176447]
 [ 157.27754148]
 [1358.84166852]]"
126,3rd,"(688, 285)","(831, 278)","(759, 281)","(765, 403)","(1788, 762)","[[-3.04302343]
 [ 0.08524788]
 [ 0.31546154]]","[[ 998.08911316]
 [ 156.5102166 ]
 [1312.46175009]]"
127,3rd,"(709, 278)","(853, 276)","(781, 277)","(789, 401)","(2097, 798)","[[-3.03941325]
 [ 0.05115864]
 [ 0.23676405]]","[[1040.99978043]
 [ 147.14108558]
 [1294.68704454]]"
128,3rd,"(702, 303)","(838, 301)","(770, 302)","(788, 425)","(2082, 888)","[[-3.04058833]
 [ 0.07753329]
 [ 0.21627832]]","[[1036.7450696 ]
 [ 196.59005348]
 [1302.79020437]]"
129,3rd,"(695, 295)","(831, 293)","(763, 294)","(782, 415)","(2016, 831)","[[-3.04320435]
 [ 0.07863717]
 [ 0.21775737]]","[[1028.37393646]
 [ 177.81909014]
 [1311.79157053]]"
130,3rd,"(704, 318)","(840, 318)","(772, 318)","(791, 438)","(2154, 875)","[[-3.07647147]
 [ 0.04853164]
 [ 0.1620566 ]]","[[1053.93862621]
 [ 228.27890157]
 [1314.91947427]]"
131,3rd,"(698, 316)","(839, 315)","(768, 315)","(784, 437)","(2126, 925)","[[-3.05377148]
 [ 0.04358438]
 [ 0.18535479]]","[[1029.35736037]
 [ 224.17932546]
 [1302.86712989]]"
132,3rd,"(672, 314)","(810, 310)","(741, 312)","(758, 434)","(2048, 919)","[[-3.05455839]
 [ 0.08625383]
 [ 0.16532793]]","[[ 973.76480106]
 [ 219.55874596]
 [1303.55893373]]"
133,3rd,"(672, 309)","(810, 302)","(741, 305)","(761, 427)","(2076, 902)","[[-3.05703529]
 [ 0.09384254]
 [ 0.18278255]]","[[ 966.6368247 ]
 [ 203.14967083]
 [1291.09332461]]"
134,3rd,"(672, 304)","(805, 297)","(738, 300)","(758, 420)","(2177, 854)","[[-3.07096238]
 [ 0.09250373]
 [ 0.12649662]]","[[ 968.59393828]
 [ 189.26022168]
 [1292.09713007]]"
135,3rd,"(674, 310)","(810, 306)","(742, 308)","(762, 430)","(2182, 934)","[[-3.05295062]
 [ 0.08932045]
 [ 0.13558073]]","[[ 972.41643025]
 [ 208.35013665]
 [1288.851071  ]]"
136,3rd,"(676, 314)","(801, 313)","(738, 313)","(763, 435)","(1991, 921)","[[-3.04547287]
 [ 0.10370661]
 [ 0.20089866]]","[[ 982.41870887]
 [ 217.94477365]
 [1305.53277308]]"
137,3rd,"(668, 329)","(801, 324)","(734, 326)","(757, 447)","(1870, 1022)","[[-3.01468504]
 [ 0.13064015]
 [ 0.25854142]]","[[ 964.73616064]
 [ 244.89470501]
 [1300.10884064]]"
138,3rd,"(669, 329)","(810, 327)","(739, 328)","(755, 452)","(1873, 961)","[[-3.04554821]
 [ 0.09793258]
 [ 0.22672844]]","[[ 975.02885955]
 [ 254.64923068]
 [1317.64215766]]"
139,3rd,"(698, 332)","(806, 332)","(752, 332)","(755, 454)","(1841, 923)","[[-3.0540161 ]
 [ 0.07224815]
 [ 0.20399114]]","[[ 997.57025113]
 [ 263.80347456]
 [1342.23849059]]"
140,3rd,"(650, 346)","(783, 345)","(716, 345)","(730, 463)","(1628, 936)","[[-3.04389774]
 [ 0.09640879]
 [ 0.23463866]]","[[ 956.02940701]
 [ 290.41339062]
 [1367.31248903]]"
141,3rd,"(607, 319)","(737, 308)","(672, 313)","(690, 430)","(1234, 817)","[[-3.00051555]
 [ 0.20589159]
 [ 0.36458834]]","[[ 871.6622836 ]
 [ 224.40425924]
 [1399.60872208]]"
142,3rd,"(623, 310)","(755, 299)","(689, 304)","(702, 419)","(1327, 758)","[[-3.01987397]
 [ 0.18271361]
 [ 0.32005108]]","[[ 915.30566495]
 [ 202.12545141]
 [1412.17438834]]"
143,3rd,"(583, 304)","(705, 287)","(644, 295)","(662, 407)","(1118, 720)","[[-3.00144117]
 [ 0.25170684]
 [ 0.35447801]]","[[ 830.41221247]
 [ 181.32154095]
 [1438.97623631]]"
144,3rd,"(609, 297)","(729, 286)","(669, 291)","(688, 401)","(1416, 697)","[[-3.03680093]
 [ 0.17563777]
 [ 0.19717183]]","[[ 889.56442045]
 [ 166.75299794]
 [1420.97292646]]"
145,3rd,"(596, 283)","(724, 266)","(660, 274)","(676, 385)","(1244, 663)","[[-3.00339034]
 [ 0.225219  ]
 [ 0.28312481]]","[[ 867.38180699]
 [ 130.99056293]
 [1439.23368265]]"
146,3rd,"(595, 277)","(714, 261)","(654, 269)","(673, 379)","(1273, 644)","[[-3.00858183]
 [ 0.21874314]
 [ 0.25662809]]","[[ 861.37106841]
 [ 116.64373765]
 [1435.43283128]]"
147,3rd,"(575, 264)","(695, 243)","(635, 253)","(658, 361)","(1178, 587)","[[-3.00123646]
 [ 0.28000109]
 [ 0.28469749]]","[[ 824.46792663]
 [  75.98490673]
 [1444.63861419]]"
148,3rd,"(587, 265)","(709, 243)","(648, 254)","(668, 361)","(1196, 565)","[[-3.01379826]
 [ 0.26582883]
 [ 0.28696183]]","[[ 860.63757644]
 [  77.54868018]
 [1459.7943716 ]]"
149,3rd,"(590, 266)","(717, 243)","(653, 254)","(672, 364)","(1198, 618)","[[-2.98587004]
 [ 0.27120385]
 [ 0.31693656]]","[[ 852.28626504]
 [  82.85378316]
 [1432.90723916]]"
150,3rd,"(590, 270)","(710, 247)","(650, 258)","(672, 365)","(1298, 583)","[[-3.02829925]
 [ 0.26883822]
 [ 0.24272453]]","[[ 854.22821773]
 [  88.49047573]
 [1429.93077053]]"
151,3rd,"(548, 307)","(668, 307)","(608, 307)","(630, 425)","(1363, 930)","[[-2.99888342]
 [ 0.11845104]
 [ 0.19322349]]","[[ 701.24811802]
 [ 201.96881548]
 [1327.02819148]]"
152,3rd,"(558, 320)","(696, 313)","(627, 316)","(638, 440)","(1508, 1060)","[[-2.98762627]
 [ 0.12816955]
 [ 0.1589446 ]]","[[ 704.89010403]
 [ 228.33187624]
 [1300.07949906]]"
153,3rd,"(566, 323)","(706, 316)","(636, 319)","(647, 445)","(793, 497)","[[-0.00691731]
 [-2.19734614]
 [ 0.49830338]]","[[ -821.63020577]
 [ -256.33846169]
 [-1500.32509427]]"
154,3rd,"(590, 319)","(732, 305)","(661, 312)","(684, 443)","(2164, 1207)","[[-2.98021734e+00]
 [ 1.66864916e-01]
 [ 1.66978651e-03]]","[[ 773.59841575]
 [ 221.55569549]
 [1251.41969006]]"
155,3rd,"(597, 302)","(725, 298)","(661, 300)","(698, 418)","(2216, 927)","[[-3.03084942]
 [ 0.14599417]
 [-0.06855512]]","[[ 823.48583055]
 [ 178.05057002]
 [1280.04683064]]"
156,3rd,"(602, 291)","(722, 282)","(662, 286)","(703, 401)","(2265, 890)","[[-3.02697307]
 [ 0.16461475]
 [-0.04884828]]","[[ 823.9044673]
 [ 147.2766282]
 [1269.2314883]]"
157,3rd,"(605, 281)","(731, 274)","(668, 277)","(709, 389)","(2302, 741)","[[-3.06397933]
 [ 0.14457271]
 [-0.0947824 ]]","[[ 845.49642796]
 [ 126.63722159]
 [1281.36535973]]"
158,3rd,"(608, 280)","(739, 271)","(673, 275)","(713, 388)","(2300, 779)","[[-3.05027578]
 [ 0.14790208]
 [-0.05715234]]","[[ 848.54310992]
 [ 123.84009645]
 [1275.27672806]]"
159,3rd,"(603, 278)","(732, 268)","(667, 273)","(708, 385)","(2355, 784)","[[-3.0486014 ]
 [ 0.14239073]
 [-0.06970779]]","[[ 834.10380091]
 [ 117.73437098]
 [1265.43114454]]"
160,3rd,"(612, 276)","(727, 275)","(669, 275)","(711, 387)","(2304, 767)","[[-3.05101495]
 [ 0.1400897 ]
 [-0.07426248]]","[[ 845.48445907]
 [ 120.94398426]
 [1276.85261722]]"
161,3rd,"(602, 273)","(720, 270)","(661, 271)","(706, 381)","(2270, 732)","[[-3.05132766]
 [ 0.14891379]
 [-0.08108901]]","[[ 839.93714729]
 [ 109.53330919]
 [1281.31483363]]"
162,3rd,"(601, 271)","(731, 261)","(666, 266)","(706, 379)","(2337, 783)","[[-3.03601333]
 [ 0.14719356]
 [-0.06147355]]","[[ 828.31346937]
 [ 104.26787133]
 [1263.70998255]]"
163,3rd,"(598, 269)","(726, 259)","(662, 264)","(701, 377)","(2353, 732)","[[-3.04170428]
 [ 0.14939982]
 [-0.13115168]]","[[ 828.18785806]
 [ 100.30522839]
 [1273.13845267]]"
164,3rd,"(595, 271)","(717, 267)","(656, 269)","(700, 379)","(2248, 704)","[[-3.06012642]
 [ 0.1411676 ]
 [-0.08084389]]","[[ 823.02869439]
 [ 103.5222316 ]
 [1279.49803681]]"
165,3rd,"(592, 269)","(712, 264)","(652, 266)","(696, 375)","(2248, 726)","[[-3.04634914]
 [ 0.15138217]
 [-0.07276842]]","[[ 812.20583804]
 [  96.96405496]
 [1273.82360708]]"
166,3rd,"(590, 264)","(722, 251)","(656, 257)","(696, 372)","(2300, 790)","[[-3.01744629]
 [ 0.18508591]
 [-0.05483295]]","[[ 802.21023284]
 [  88.15497142]
 [1258.23977789]]"
167,3rd,"(596, 268)","(716, 261)","(656, 264)","(701, 373)","(2258, 668)","[[-3.05603932]
 [ 0.15123835]
 [-0.11590813]]","[[ 832.67457407]
 [  91.18205714]
 [1286.83128685]]"
168,3rd,"(594, 264)","(733, 250)","(663, 257)","(702, 370)","(2374, 744)","[[-3.03834913]
 [ 0.17422819]
 [-0.06353439]]","[[ 815.5941166 ]
 [  86.01504552]
 [1255.89428633]]"
169,3rd,"(596, 261)","(720, 252)","(658, 256)","(704, 364)","(2244, 604)","[[-3.06717778]
 [ 0.15410351]
 [-0.1180467 ]]","[[ 846.05164385]
 [  75.57936359]
 [1294.27369517]]"
170,3rd,"(594, 257)","(719, 247)","(656, 252)","(701, 360)","(2364, 647)","[[-3.05414025]
 [ 0.17189605]
 [-0.09626634]]","[[ 818.40202087]
 [  67.12029708]
 [1264.46160634]]"
171,3rd,"(592, 256)","(718, 247)","(655, 251)","(701, 360)","(2339, 677)","[[-3.04539794]
 [ 0.18244381]
 [-0.05262262]]","[[ 812.89688677]
 [  65.47168916]
 [1258.25538782]]"
172,3rd,"(598, 254)","(719, 249)","(658, 251)","(704, 357)","(2284, 619)","[[-3.05820149]
 [ 0.14203548]
 [-0.08692214]]","[[ 835.29369992]
 [  63.5641329 ]
 [1279.04593587]]"
173,3rd,"(595, 254)","(717, 250)","(656, 252)","(703, 354)","(2225, 554)","[[-3.08063135]
 [ 0.12995145]
 [-0.09315902]]","[[ 839.96064923]
 [  59.84867484]
 [1291.51768549]]"
174,3rd,"(598, 252)","(719, 246)","(658, 249)","(706, 351)","(2248, 531)","[[-3.07736788]
 [ 0.14037061]
 [-0.1345877 ]]","[[ 854.85074578]
 [  52.66482154]
 [1299.45006041]]"
175,3rd,"(615, 247)","(738, 242)","(676, 244)","(723, 345)","(2312, 462)","[[-3.10571862]
 [ 0.12652371]
 [-0.08464846]]","[[ 884.73499619]
 [  40.59344512]
 [1291.91063937]]"
176,3rd,"(618, 246)","(739, 243)","(678, 244)","(728, 343)","(2262, 453)","[[-3.1049703 ]
 [ 0.12458027]
 [-0.07079149]]","[[ 898.04124177]
 [  36.88681344]
 [1301.24722051]]"
177,3rd,"(621, 248)","(744, 245)","(682, 246)","(731, 344)","(2346, 429)","[[-3.1178301 ]
 [ 0.10318686]
 [-0.12348526]]","[[ 904.1415367 ]
 [  39.38813222]
 [1299.00390261]]"
178,3rd,"(622, 248)","(744, 243)","(683, 245)","(730, 343)","(2232, 441)","[[-3.11131732]
 [ 0.11929019]
 [-0.06076153]]","[[ 907.95805266]
 [  38.05384698]
 [1307.4333188 ]]"
179,3rd,"(619, 240)","(744, 234)","(681, 237)","(731, 335)","(2290, 413)","[[-3.10813722]
 [ 0.11204596]
 [-0.08162691]]","[[ 906.19951231]
 [  20.46678077]
 [1301.34611313]]"
180,3rd,"(624, 236)","(745, 233)","(684, 234)","(730, 330)","(2152, 371)","[[-3.12134923]
 [ 0.11983731]
 [-0.05537666]]","[[ 917.37491157]
 [  14.30376235]
 [1323.15354823]]"
181,3rd,"(626, 233)","(743, 230)","(684, 231)","(730, 327)","(2210, 351)","[[-3.12516987]
 [ 0.1085468 ]
 [-0.07214828]]","[[ 911.52656384]
 [   7.75478965]
 [1314.28084913]]"
182,3rd,"(628, 231)","(743, 229)","(685, 230)","(729, 324)","(2191, 329)","[[-3.12927092]
 [ 0.1096209 ]
 [-0.06595967]]","[[9.14868089e+02]
 [6.73405249e-01]
 [1.31756100e+03]]"
183,3rd,"(608, 232)","(742, 224)","(675, 228)","(728, 320)","(2147, 326)","[[-3.12303538]
 [ 0.13009002]
 [-0.06226942]]","[[ 913.51563244]
 [  -6.40601824]
 [1324.04642895]]"
184,2nd,"(609, 230)","(741, 222)","(675, 226)","(728, 315)","(2138, 309)","[[-3.12518957]
 [ 0.10976713]
 [-0.07733658]]","[[ 920.13220329]
 [ -13.35876355]
 [1330.69997377]]"
185,3rd,"(601, 285)","(731, 277)","(666, 281)","(669, 396)","(1213, 694)","[[-3.02914078]
 [ 0.10569742]
 [ 0.35931555]]","[[ 819.780395  ]
 [ 153.21341179]
 [1377.22846083]]"
186,3rd,"(595, 289)","(722, 278)","(658, 283)","(666, 399)","(1141, 713)","[[-3.0152179 ]
 [ 0.11775949]
 [ 0.39650871]]","[[ 808.9329911 ]
 [ 161.45135494]
 [1379.87149992]]"
187,3rd,"(597, 291)","(730, 280)","(663, 285)","(667, 403)","(1091, 725)","[[-3.00915373]
 [ 0.13140875]
 [ 0.44674157]]","[[ 802.84619906]
 [ 166.03449587]
 [1367.49765646]]"
188,3rd,"(596, 286)","(720, 272)","(658, 279)","(672, 403)","(1669, 967)","[[-2.98539452]
 [ 0.17138621]
 [ 0.23289937]]","[[ 764.84634521]
 [ 149.22025883]
 [1263.12426522]]"
189,3rd,"(600, 295)","(739, 286)","(669, 290)","(674, 411)","(1385, 846)","[[-3.006179  ]
 [ 0.16479544]
 [ 0.31874027]]","[[ 796.11817106]
 [ 171.11862815]
 [1317.44283298]]"
190,3rd,"(603, 301)","(737, 294)","(670, 297)","(679, 416)","(1343, 799)","[[-3.02641598]
 [ 0.12287959]
 [ 0.3210746 ]]","[[ 823.43410216]
 [ 188.62708228]
 [1347.9813562 ]]"
191,3rd,"(605, 300)","(741, 293)","(673, 296)","(683, 413)","(1343, 799)","[[-3.01952851]
 [ 0.13422825]
 [ 0.32920167]]","[[ 832.5515963 ]
 [ 184.09095949]
 [1348.77116196]]"
192,3rd,"(607, 298)","(739, 290)","(673, 294)","(686, 412)","(1387, 803)","[[-3.01134594]
 [ 0.13517656]
 [ 0.29350216]]","[[ 847.73969032]
 [ 180.96267936]
 [1359.13983809]]"
193,3rd,"(612, 298)","(744, 291)","(678, 294)","(692, 411)","(1518, 831)","[[-3.00987676]
 [ 0.12481627]
 [ 0.2318102 ]]","[[ 853.91897441]
 [ 178.41430565]
 [1347.14689987]]"
194,3rd,"(616, 299)","(750, 292)","(683, 295)","(701, 411)","(1593, 842)","[[-3.01496677]
 [ 0.13098203]
 [ 0.21900034]]","[[ 863.78035913]
 [ 178.65167831]
 [1336.72845805]]"
195,3rd,"(621, 293)","(754, 285)","(687, 289)","(704, 405)","(1598, 823)","[[-3.01115339]
 [ 0.13888101]
 [ 0.22982577]]","[[ 872.00191832]
 [ 164.22743134]
 [1334.5984281 ]]"
196,3rd,"(622, 293)","(754, 285)","(688, 289)","(712, 403)","(1759, 783)","[[-3.04110419]
 [ 0.15276801]
 [ 0.1529717 ]]","[[ 884.95634152]
 [ 159.42692882]
 [1331.74875747]]"
197,3rd,"(621, 289)","(751, 279)","(686, 284)","(714, 398)","(1797, 755)","[[-3.0422474 ]
 [ 0.18003162]
 [ 0.12844075]]","[[ 890.69646696]
 [ 146.3590938 ]
 [1334.17468057]]"
198,3rd,"(629, 290)","(758, 279)","(693, 284)","(723, 396)","(1878, 752)","[[-3.04190984]
 [ 0.16690816]
 [ 0.09032137]]","[[ 913.62226105]
 [ 144.87543537]
 [1337.04343059]]"
199,3rd,"(629, 289)","(755, 276)","(692, 282)","(726, 391)","(1937, 702)","[[-3.06117146]
 [ 0.17336958]
 [ 0.0476143 ]]","[[ 921.91181294]
 [ 137.89050984]
 [1341.00477607]]"
200,3rd,"(637, 290)","(758, 280)","(697, 285)","(746, 388)","(2100, 660)","[[-3.07186994]
 [ 0.18952007]
 [-0.03881404]]","[[ 968.01676778]
 [ 132.1715374 ]
 [1346.23312924]]"
201,3rd,"(646, 283)","(782, 269)","(714, 276)","(764, 379)","(2219, 593)","[[-3.0886992 ]
 [ 0.17335403]
 [-0.07616719]]","[[1008.25092801]
 [ 112.06868891]
 [1345.01542464]]"
202,3rd,"(674, 272)","(799, 253)","(736, 262)","(777, 369)","(2346, 616)","[[-3.0675185 ]
 [ 0.21605278]
 [-0.04504282]]","[[1011.5595374 ]
 [  92.10886898]
 [1318.57544428]]"
203,4th,"(600, 271)","(736, 266)","(668, 268)","(663, 373)","(341, 518)","[[-2.75678285]
 [ 0.14543844]
 [ 1.24572013]]","[[ 777.65519894]
 [ 119.80658591]
 [1450.53493604]]"
204,4th,"(596, 270)","(731, 265)","(663, 267)","(653, 372)","(255, 485)","[[-2.68174941]
 [ 0.13609027]
 [ 1.42621476]]","[[ 739.87051258]
 [ 115.31664243]
 [1443.94026769]]"
205,4th,"(591, 268)","(729, 271)","(660, 269)","(641, 370)","(226, 493)","[[-2.65409466]
 [ 0.12712339]
 [ 1.43689603]]","[[ 706.32047892]
 [ 109.17702828]
 [1420.55383913]]"
206,4th,"(569, 259)","(696, 242)","(632, 250)","(610, 367)","(123, 482)","[[-2.6177664 ]
 [ 0.12521111]
 [ 1.50948668]]","[[ 599.22353195]
 [  88.20149168]
 [1344.27134425]]"
207,4th,"(548, 229)","(674, 214)","(611, 221)","(584, 340)","(78, 489)","[[-2.64183028]
 [ 0.1386424 ]
 [ 1.39319136]]","[[ 531.57953358]
 [  35.53161679]
 [1305.27861292]]"
208,4th,"(544, 243)","(671, 239)","(607, 241)","(581, 333)","(163, 488)","[[-2.70050636]
 [ 0.13226656]
 [ 1.27645653]]","[[ 576.31923412]
 [  43.70567817]
 [1397.76648081]]"
209,4th,"(546, 243)","(672, 233)","(609, 238)","(582, 326)","(142, 379)","[[-2.71492462]
 [ 0.08420722]
 [ 1.46802674]]","[[ 590.86134002]
 [  22.17986875]
 [1438.75341976]]"
210,4th,"(586, 244)","(708, 232)","(647, 238)","(633, 326)","(248, 410)","[[-2.66496779]
 [ 0.15651505]
 [ 1.48004586]]","[[ 737.7476072 ]
 [  28.50145867]
 [1523.05985779]]"
211,4th,"(596, 264)","(716, 251)","(656, 257)","(642, 360)","(250, 480)","[[-2.66180534]
 [ 0.19301254]
 [ 1.43928438]]","[[ 731.89639048]
 [  93.35291267]
 [1472.62017918]]"
212,3rd,"(586, 345)","(712, 327)","(649, 336)","(657, 447)","(881, 754)","[[-3.0297695 ]
 [ 0.21903357]
 [ 0.55307841]]","[[ 811.35435316]
 [ 281.92490044]
 [1443.98276537]]"
213,3rd,"(567, 333)","(687, 317)","(627, 325)","(648, 433)","(1269, 756)","[[-3.074375  ]
 [ 0.20196134]
 [ 0.21022201]]","[[ 792.42707103]
 [ 244.02150116]
 [1420.52911026]]"
214,3rd,"(550, 327)","(671, 316)","(610, 321)","(628, 432)","(1191, 803)","[[-3.04186947]
 [ 0.15540806]
 [ 0.229091  ]]","[[ 737.28795942]
 [ 236.91116666]
 [1406.5472727 ]]"
215,3rd,"(547, 333)","(666, 324)","(606, 328)","(624, 439)","(1205, 839)","[[-3.0386777 ]
 [ 0.15237981]
 [ 0.20934999]]","[[ 726.79230939]
 [ 253.18756142]
 [1402.89312208]]"
216,3rd,"(659, 293)","(784, 283)","(721, 288)","(738, 393)","(1419, 646)","[[-3.03346841]
 [ 0.08267405]
 [ 0.26583921]]","[[1042.25987673]
 [ 163.44218725]
 [1472.22906347]]"
