,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
172,3rd,"(573, 287)","(707, 297)","(640, 292)","(637, 380)","(1245, 586)","[[-3.08917942]
 [-0.08156467]
 [ 0.19029649]]","[[ 767.33619014]
 [ 147.18640609]
 [1422.47471864]]"
173,3rd,"(570, 290)","(704, 301)","(637, 295)","(636, 382)","(1260, 568)","[[-3.10677343]
 [-0.08223483]
 [ 0.16571374]]","[[ 772.03409704]
 [ 153.42924801]
 [1432.31419565]]"
174,3rd,"(568, 289)","(703, 300)","(635, 294)","(634, 382)","(1213, 572)","[[-3.09904308]
 [-0.07429058]
 [ 0.19742281]]","[[ 766.53772623]
 [ 152.3843986 ]
 [1434.5341827 ]]"
175,3rd,"(567, 290)","(702, 301)","(634, 295)","(634, 382)","(1243, 580)","[[-3.09536359]
 [-0.08628846]
 [ 0.16447317]]","[[ 769.99063617]
 [ 153.61281086]
 [1438.7172378 ]]"
176,3rd,"(567, 289)","(702, 301)","(634, 295)","(634, 383)","(1238, 591)","[[-3.08967752]
 [-0.07999308]
 [ 0.17377127]]","[[ 766.06477239]
 [ 153.61043535]
 [1433.41512671]]"
177,3rd,"(567, 290)","(702, 300)","(634, 295)","(632, 383)","(1187, 599)","[[-3.07696047]
 [-0.07810105]
 [ 0.19474123]]","[[ 767.15413798]
 [ 155.53482018]
 [1447.44768744]]"
178,3rd,"(568, 289)","(703, 300)","(635, 294)","(632, 382)","(1200, 590)","[[-3.08645859]
 [-0.07852419]
 [ 0.2000474 ]]","[[ 760.85404849]
 [ 153.03533121]
 [1434.4157361 ]]"
179,3rd,"(565, 289)","(699, 299)","(632, 294)","(630, 381)","(1193, 582)","[[-3.0876227 ]
 [-0.07431479]
 [ 0.18622319]]","[[ 764.48817342]
 [ 152.32945319]
 [1447.91101835]]"
180,4th,"(513, 280)","(640, 281)","(576, 280)","(555, 359)","(204, 376)","[[-2.92550919]
 [-0.01391318]
 [ 1.20024608]]","[[ 563.23658524]
 [ 104.80322002]
 [1513.10872601]]"
181,1st,"(503, 278)","(624, 275)","(563, 276)","(526, 350)","(117, 302)","[[-2.90524503]
 [-0.04019426]
 [ 1.42146757]]","[[ 500.60084992]
 [  80.10062162]
 [1528.1292767 ]]"
182,1st,"(491, 276)","(606, 268)","(548, 272)","(508, 344)","(95, 284)","[[-2.90099789]
 [-0.01900468]
 [ 1.48369672]]","[[ 467.71730142]
 [  64.96818713]
 [1556.5658982 ]]"
183,1st,"(483, 278)","(597, 268)","(540, 273)","(500, 344)","(91, 276)","[[-2.9338681 ]
 [ 0.00508931]
 [ 1.46593396]]","[[ 452.73453733]
 [  65.40411335]
 [1563.53263286]]"
184,1st,"(484, 275)","(598, 264)","(541, 269)","(501, 341)","(89, 271)","[[-2.92465267]
 [-0.00880204]
 [ 1.46980957]]","[[ 453.13667898]
 [  55.82978484]
 [1558.28464238]]"
185,1st,"(481, 276)","(594, 266)","(537, 271)","(499, 342)","(88, 281)","[[-2.93511507]
 [ 0.01599686]
 [ 1.43266849]]","[[ 447.05160723]
 [  60.88299404]
 [1556.39462413]]"
186,1st,"(485, 278)","(600, 268)","(542, 273)","(505, 343)","(90, 293)","[[-2.91852438]
 [ 0.01708353]
 [ 1.43484966]]","[[ 456.46214544]
 [  65.69062427]
 [1544.92688525]]"
187,1st,"(484, 279)","(603, 271)","(543, 275)","(509, 349)","(96, 310)","[[-2.91770242]
 [ 0.0198214 ]
 [ 1.40230772]]","[[ 463.11880253]
 [  78.02959371]
 [1537.27329029]]"
188,4th,"(516, 275)","(640, 273)","(578, 274)","(548, 350)","(195, 358)","[[-2.9373165 ]
 [ 0.00955105]
 [ 1.20188377]]","[[ 549.99400921]
 [  86.03394969]
 [1516.93458033]]"
189,4th,"(541, 275)","(668, 280)","(604, 277)","(585, 353)","(487, 393)","[[-3.05199222]
 [-0.04050737]
 [ 0.77905913]]","[[ 661.65444604]
 [  99.07600452]
 [1529.31704197]]"
190,3rd,"(555, 270)","(685, 276)","(620, 273)","(605, 350)","(715, 414)","[[-3.08272345]
 [-0.06121308]
 [ 0.55113896]]","[[ 720.22767431]
 [  92.37576501]
 [1517.69655225]]"
191,3rd,"(552, 270)","(685, 278)","(618, 274)","(611, 348)","(765, 398)","[[-3.10105493]
 [-0.07573901]
 [ 0.51504638]]","[[ 736.08058568]
 [  88.64999389]
 [1516.02341037]]"
192,3rd,"(554, 270)","(687, 278)","(620, 274)","(612, 349)","(790, 410)","[[-3.09708695]
 [-0.06612977]
 [ 0.48929232]]","[[ 739.86035437]
 [  89.75489678]
 [1515.88203992]]"
193,3rd,"(554, 270)","(687, 277)","(620, 273)","(612, 349)","(784, 417)","[[-3.08780895]
 [-0.07202908]
 [ 0.4952259 ]]","[[ 741.6226045 ]
 [  89.08899879]
 [1517.47902233]]"
194,3rd,"(553, 270)","(686, 278)","(619, 274)","(611, 349)","(786, 415)","[[-3.09058072]
 [-0.07219962]
 [ 0.49179266]]","[[ 736.68985338]
 [  88.87580938]
 [1512.87439134]]"
195,3rd,"(555, 268)","(690, 276)","(622, 272)","(613, 347)","(787, 414)","[[-3.08644146]
 [-0.07243923]
 [ 0.49856567]]","[[ 736.71616402]
 [  84.19052993]
 [1504.33300949]]"
196,3rd,"(553, 272)","(686, 280)","(619, 276)","(613, 354)","(829, 455)","[[-3.07446929]
 [-0.06441939]
 [ 0.44864336]]","[[ 738.50475093]
 [  97.43803987]
 [1504.66365585]]"
197,3rd,"(554, 279)","(688, 287)","(621, 283)","(616, 365)","(965, 509)","[[-3.08048277]
 [-0.06051685]
 [ 0.34013951]]","[[ 734.17945837]
 [ 118.37086686]
 [1468.01118886]]"
198,3rd,"(555, 292)","(691, 300)","(623, 296)","(620, 386)","(1069, 612)","[[-3.06456919]
 [-0.04236296]
 [ 0.27488076]]","[[ 735.80300024]
 [ 158.97975798]
 [1442.2783646 ]]"
199,3rd,"(551, 309)","(691, 317)","(621, 313)","(620, 415)","(1180, 774)","[[-3.04181796]
 [-0.01280073]
 [ 0.2289742 ]]","[[ 713.14186485]
 [ 209.45549295]
 [1390.28199565]]"
200,3rd,"(551, 317)","(693, 325)","(622, 321)","(621, 427)","(1169, 858)","[[-3.01296081]
 [-0.01179298]
 [ 0.24317319]]","[[ 707.42525735]
 [ 230.78106706]
 [1379.02270495]]"
201,3rd,"(542, 331)","(685, 338)","(613, 334)","(613, 445)","(1149, 957)","[[-2.99004763]
 [ 0.00771133]
 [ 0.2357021 ]]","[[ 684.3431829 ]
 [ 265.68945618]
 [1372.26247005]]"
202,3rd,"(545, 332)","(690, 340)","(617, 336)","(616, 448)","(1160, 999)","[[-2.97258166]
 [ 0.00697949]
 [ 0.23831776]]","[[ 687.17294454]
 [ 270.22257673]
 [1364.57400215]]"
203,3rd,"(543, 333)","(687, 341)","(615, 337)","(615, 449)","(1149, 999)","[[-2.97602913]
 [ 0.00729956]
 [ 0.24679983]]","[[ 682.66403689]
 [ 271.97907651]
 [1362.35965567]]"
204,3rd,"(544, 334)","(688, 342)","(616, 338)","(615, 451)","(1126, 1009)","[[-2.97094769]
 [ 0.00857703]
 [ 0.26499748]]","[[ 680.02380744]
 [ 274.10903315]
 [1359.30002804]]"
205,3rd,"(543, 336)","(688, 343)","(615, 339)","(613, 452)","(1144, 1017)","[[-2.97659044e+00]
 [ 6.13769161e-04]
 [ 2.52530543e-01]]","[[ 674.84540755]
 [ 276.45573092]
 [1354.85132681]]"
206,3rd,"(548, 335)","(692, 342)","(620, 338)","(614, 449)","(1117, 1000)","[[-2.97024632]
 [ 0.00362076]
 [ 0.26703074]]","[[ 680.89058517]
 [ 272.47012706]
 [1362.76954853]]"
207,3rd,"(547, 334)","(692, 341)","(619, 337)","(613, 448)","(1096, 1009)","[[-2.96529806]
 [ 0.00539662]
 [ 0.28435771]]","[[ 673.5139161 ]
 [ 269.3771974 ]
 [1355.38746802]]"
208,3rd,"(548, 333)","(692, 340)","(620, 336)","(614, 448)","(1235, 1013)","[[-2.99306913]
 [-0.01714721]
 [ 0.211248  ]]","[[ 674.84638833]
 [ 266.65802761]
 [1342.17464633]]"
209,3rd,"(549, 330)","(694, 339)","(621, 334)","(616, 446)","(1225, 1008)","[[-2.99435104]
 [-0.01878233]
 [ 0.23153288]]","[[ 675.50919837]
 [ 261.49055592]
 [1335.85709476]]"
210,3rd,"(545, 330)","(689, 338)","(617, 334)","(613, 447)","(1122, 1008)","[[-2.97482846]
 [-0.00322984]
 [ 0.28255685]]","[[ 669.59358944]
 [ 262.8546541 ]
 [1342.67430081]]"
211,3rd,"(545, 327)","(690, 335)","(617, 331)","(614, 445)","(1156, 999)","[[-2.98373027]
 [-0.00598945]
 [ 0.26800183]]","[[ 672.51328585]
 [ 258.25357507]
 [1339.78199611]]"
212,3rd,"(541, 318)","(684, 326)","(612, 322)","(616, 438)","(1204, 1012)","[[-2.97670618e+00]
 [-3.85545586e-04]
 [ 2.54398465e-01]]","[[ 669.21815796]
 [ 240.02523327]
 [1324.58496138]]"
213,3rd,"(540, 314)","(683, 322)","(611, 318)","(615, 432)","(1181, 962)","[[-2.99145406]
 [-0.00487559]
 [ 0.27020281]]","[[ 667.61991809]
 [ 229.06769785]
 [1326.24600699]]"
214,3rd,"(557, 309)","(699, 317)","(628, 313)","(622, 423)","(1251, 912)","[[-3.00239567]
 [-0.02270974]
 [ 0.22908145]]","[[ 689.87760841]
 [ 214.91777037]
 [1337.96250785]]"
215,3rd,"(564, 305)","(705, 313)","(634, 309)","(632, 414)","(1379, 853)","[[-3.02875433]
 [-0.04035175]
 [ 0.16579975]]","[[ 713.0905782 ]
 [ 199.27437164]
 [1341.20290978]]"
216,3rd,"(583, 294)","(720, 305)","(651, 299)","(650, 401)","(1593, 791)","[[-3.05282865]
 [-0.08454834]
 [ 0.0883694 ]]","[[ 750.81383852]
 [ 173.64266848]
 [1331.57790631]]"
217,3rd,"(591, 288)","(728, 301)","(659, 294)","(660, 395)","(1868, 766)","[[-3.07632381]
 [-0.11837647]
 [-0.00836796]]","[[ 763.88316885]
 [ 160.74735716]
 [1306.08134095]]"
218,3rd,"(599, 284)","(734, 296)","(666, 290)","(667, 389)","(903, 413)","[[ 0.085565  ]
 [-1.9859261 ]
 [ 0.14757369]]","[[ -874.77125928]
 [ -159.78647681]
 [-1477.80907084]]"
219,3rd,"(601, 282)","(736, 295)","(668, 288)","(671, 386)","(1683, 663)","[[-3.08015842]
 [-0.1041343 ]
 [ 0.0262207 ]]","[[ 817.88085991]
 [ 145.73768501]
 [1362.38164138]]"
220,3rd,"(607, 280)","(742, 294)","(674, 287)","(678, 383)","(1708, 665)","[[-3.0777738 ]
 [-0.10244502]
 [ 0.0406328 ]]","[[ 824.22511543]
 [ 140.25970011]
 [1354.07593462]]"
221,3rd,"(595, 285)","(728, 298)","(661, 291)","(674, 386)","(1668, 632)","[[-3.09010179e+00]
 [-9.32420357e-02]
 [-2.14530414e-03]]","[[ 839.57304104]
 [ 148.00417133]
 [1385.62281606]]"
222,3rd,"(586, 281)","(720, 292)","(653, 286)","(665, 383)","(1659, 661)","[[-3.08000461]
 [-0.07902318]
 [ 0.03850497]]","[[ 803.38008916]
 [ 141.72386986]
 [1358.24499834]]"
223,3rd,"(583, 284)","(719, 293)","(651, 288)","(662, 384)","(1513, 658)","[[-3.07249892]
 [-0.06186695]
 [ 0.10136301]]","[[ 802.20750812]
 [ 146.50407889]
 [1378.10095973]]"
224,3rd,"(595, 282)","(732, 294)","(663, 288)","(667, 382)","(1576, 662)","[[-3.0713979 ]
 [-0.07245924]
 [ 0.08585055]]","[[ 805.89573198]
 [ 140.51539829]
 [1366.31274728]]"
225,3rd,"(601, 282)","(736, 293)","(668, 287)","(671, 382)","(1556, 646)","[[-3.07874563]
 [-0.08012283]
 [ 0.11441122]]","[[ 813.54029373]
 [ 140.57802959]
 [1366.24600389]]"
226,3rd,"(607, 281)","(743, 293)","(675, 287)","(677, 381)","(1599, 645)","[[-3.07842297]
 [-0.08420036]
 [ 0.10359844]]","[[ 827.88595649]
 [ 138.10465229]
 [1364.441173  ]]"
227,3rd,"(608, 282)","(744, 293)","(676, 287)","(678, 382)","(1597, 636)","[[-3.08228733]
 [-0.08165409]
 [ 0.0943041 ]]","[[ 835.38347052]
 [ 139.50167601]
 [1372.42709051]]"
228,3rd,"(590, 281)","(724, 292)","(657, 286)","(667, 381)","(1539, 638)","[[-3.08040118]
 [-0.07726781]
 [ 0.11476362]]","[[ 810.65045245]
 [ 138.88008246]
 [1369.85831343]]"
229,3rd,"(584, 283)","(718, 293)","(651, 288)","(660, 382)","(1452, 645)","[[-3.07243177]
 [-0.06835154]
 [ 0.14804227]]","[[ 797.96213605]
 [ 142.16880672]
 [1377.37027588]]"
230,3rd,"(575, 284)","(710, 292)","(642, 288)","(650, 381)","(1320, 612)","[[-3.08057104]
 [-0.04972004]
 [ 0.2056569 ]]","[[ 780.74441944]
 [ 141.21690281]
 [1390.92452338]]"
231,3rd,"(576, 282)","(711, 291)","(643, 286)","(651, 379)","(1416, 600)","[[-3.09479906]
 [-0.06760034]
 [ 0.14886838]]","[[ 780.4016296 ]
 [ 138.26338634]
 [1381.37916712]]"
232,3rd,"(573, 282)","(707, 291)","(640, 286)","(647, 379)","(1313, 599)","[[-3.0837696 ]
 [-0.05174527]
 [ 0.18979244]]","[[ 779.70161917]
 [ 138.56492391]
 [1400.76703061]]"
233,3rd,"(568, 285)","(702, 292)","(635, 288)","(641, 378)","(1220, 586)","[[-3.08113371]
 [-0.0487811 ]
 [ 0.23026325]]","[[ 771.65622867]
 [ 139.11553909]
 [1416.02107217]]"
234,3rd,"(564, 282)","(699, 288)","(631, 285)","(638, 376)","(1268, 595)","[[-3.0769335 ]
 [-0.04117567]
 [ 0.19373252]]","[[ 762.1005581 ]
 [ 132.08971411]
 [1406.40257289]]"
235,3rd,"(566, 278)","(701, 284)","(633, 281)","(638, 374)","(1287, 604)","[[-3.07010584]
 [-0.0396186 ]
 [ 0.18339302]]","[[ 759.72852683]
 [ 127.58827073]
 [1400.94013875]]"
236,3rd,"(569, 276)","(705, 284)","(637, 280)","(638, 372)","(1203, 590)","[[-3.06287178]
 [-0.03893083]
 [ 0.23123741]]","[[ 765.97370788]
 [ 124.65088448]
 [1417.84576344]]"
237,3rd,"(575, 277)","(711, 285)","(643, 281)","(639, 374)","(1239, 605)","[[-3.06154756]
 [-0.04653345]
 [ 0.21266627]]","[[ 765.09507695]
 [ 127.71277698]
 [1409.72417843]]"
238,3rd,"(578, 276)","(712, 284)","(645, 280)","(639, 373)","(1178, 593)","[[-3.05935534]
 [-0.04049694]
 [ 0.25872445]]","[[ 766.05517656]
 [ 125.58608748]
 [1414.32326913]]"
239,3rd,"(572, 277)","(709, 286)","(640, 281)","(640, 372)","(1214, 584)","[[-3.06875548]
 [-0.04296977]
 [ 0.2382377 ]]","[[ 767.17090457]
 [ 123.80629534]
 [1410.26120776]]"
240,3rd,"(571, 275)","(709, 283)","(640, 279)","(639, 371)","(1197, 590)","[[-3.06009836]
 [-0.03476706]
 [ 0.24557761]]","[[ 765.25470173]
 [ 120.99261028]
 [1411.90118772]]"
241,3rd,"(570, 274)","(709, 282)","(639, 278)","(640, 369)","(1202, 588)","[[-3.05858472]
 [-0.0476677 ]
 [ 0.24384191]]","[[ 764.19742357]
 [ 117.23157461]
 [1409.51301149]]"
242,3rd,"(566, 278)","(704, 286)","(635, 282)","(635, 373)","(1179, 599)","[[-3.05946147]
 [-0.03285252]
 [ 0.24455311]]","[[ 755.85588877]
 [ 126.99572282]
 [1414.60214626]]"
243,3rd,"(572, 273)","(708, 281)","(640, 277)","(632, 372)","(1180, 614)","[[-3.05009937]
 [-0.03575313]
 [ 0.25507688]]","[[ 739.93507224]
 [ 121.16975568]
 [1395.82272331]]"
244,3rd,"(573, 271)","(710, 281)","(641, 276)","(633, 371)","(1137, 600)","[[-3.04892585]
 [-0.04720396]
 [ 0.28020295]]","[[ 747.3791295 ]
 [ 120.54736317]
 [1407.41723321]]"
245,3rd,"(565, 276)","(703, 285)","(634, 280)","(634, 372)","(1166, 607)","[[-3.05128379]
 [-0.04614962]
 [ 0.25939661]]","[[ 746.47598484]
 [ 123.44516607]
 [1404.72316111]]"
246,3rd,"(564, 274)","(703, 284)","(633, 279)","(634, 370)","(1196, 595)","[[-3.05905148]
 [-0.04577904]
 [ 0.23901381]]","[[ 748.48463141]
 [ 119.07752603]
 [1404.06406555]]"
247,3rd,"(564, 274)","(703, 283)","(633, 278)","(633, 371)","(1133, 600)","[[-3.04830412]
 [-0.03993037]
 [ 0.27509635]]","[[ 748.7554011 ]
 [ 121.40138095]
 [1413.58616701]]"
248,3rd,"(563, 275)","(701, 283)","(632, 279)","(632, 370)","(1107, 587)","[[-3.051875  ]
 [-0.03933035]
 [ 0.29226787]]","[[ 746.55226796]
 [ 119.78690015]
 [1416.02003743]]"
249,3rd,"(558, 278)","(695, 286)","(626, 282)","(630, 371)","(1099, 573)","[[-3.06171803]
 [-0.02895446]
 [ 0.28743342]]","[[ 748.28673743]
 [ 122.31255589]
 [1426.63936612]]"
250,3rd,"(559, 278)","(698, 286)","(628, 282)","(627, 371)","(1063, 576)","[[-3.05549481]
 [-0.03118008]
 [ 0.3057769 ]]","[[ 743.40634659]
 [ 123.24662121]
 [1430.95187568]]"
251,3rd,"(562, 278)","(700, 288)","(631, 283)","(630, 372)","(1120, 576)","[[-3.06515681]
 [-0.04369292]
 [ 0.27601696]]","[[ 745.79673656]
 [ 124.45036402]
 [1419.88776005]]"
252,3rd,"(572, 273)","(710, 281)","(641, 277)","(635, 371)","(1194, 608)","[[-3.05302112]
 [-0.05788834]
 [ 0.25425033]]","[[ 744.06634355]
 [ 119.51120402]
 [1392.39825168]]"
253,3rd,"(576, 272)","(713, 281)","(644, 276)","(637, 370)","(1204, 601)","[[-3.05307818]
 [-0.05470999]
 [ 0.24819637]]","[[ 753.80916352]
 [ 116.66402701]
 [1398.22882501]]"
254,3rd,"(576, 271)","(715, 282)","(645, 276)","(639, 369)","(1190, 602)","[[-3.04915259]
 [-0.06028129]
 [ 0.26347254]]","[[ 753.31089701]
 [ 115.38422711]
 [1395.31718179]]"
255,3rd,"(570, 272)","(707, 281)","(638, 276)","(638, 371)","(1194, 632)","[[-3.02915515]
 [-0.05513374]
 [ 0.23751146]]","[[ 759.51915904]
 [ 119.27000039]
 [1409.39587853]]"
256,3rd,"(577, 270)","(715, 281)","(646, 275)","(641, 369)","(1177, 621)","[[-3.0282823 ]
 [-0.06181458]
 [ 0.26111033]]","[[ 763.90843244]
 [ 114.01851768]
 [1407.18009693]]"
257,3rd,"(578, 271)","(715, 281)","(646, 276)","(642, 369)","(1179, 631)","[[-3.0218951 ]
 [-0.06443793]
 [ 0.25729306]]","[[ 766.84840461]
 [ 115.45550299]
 [1409.66827331]]"
258,3rd,"(575, 270)","(713, 281)","(644, 275)","(639, 369)","(1121, 625)","[[-3.0186553 ]
 [-0.06182626]
 [ 0.2953809 ]]","[[ 759.40266718]
 [ 114.6627634 ]
 [1410.79973306]]"
259,3rd,"(577, 271)","(714, 282)","(645, 276)","(642, 368)","(1136, 612)","[[-3.02660719]
 [-0.0662507 ]
 [ 0.2860917 ]]","[[ 768.2683084 ]
 [ 114.76739339]
 [1416.81749356]]"
260,3rd,"(577, 272)","(714, 283)","(645, 277)","(642, 370)","(1157, 631)","[[-3.01696091]
 [-0.06916401]
 [ 0.25813375]]","[[ 774.53443601]
 [ 119.17213477]
 [1424.97486049]]"
261,3rd,"(579, 272)","(716, 284)","(647, 278)","(644, 370)","(1124, 627)","[[-3.01433218]
 [-0.06310983]
 [ 0.28780225]]","[[ 776.92772623]
 [ 118.89105659]
 [1426.66248252]]"
262,3rd,"(586, 272)","(722, 284)","(654, 278)","(649, 370)","(1298, 599)","[[-3.0596519 ]
 [-0.09545082]
 [ 0.20416575]]","[[ 784.31090693]
 [ 119.85158625]
 [1400.26139248]]"
263,3rd,"(586, 265)","(723, 279)","(654, 272)","(651, 365)","(1405, 602)","[[-3.05948892]
 [-0.10826483]
 [ 0.15356861]]","[[ 778.68612539]
 [ 106.93937608]
 [1378.60109648]]"
264,3rd,"(589, 271)","(726, 285)","(657, 278)","(655, 371)","(1505, 625)","[[-3.07035144]
 [-0.1277258 ]
 [ 0.12009329]]","[[ 777.57888855]
 [ 120.2055566 ]
 [1359.910343  ]]"
265,3rd,"(589, 269)","(726, 284)","(657, 276)","(655, 370)","(1489, 626)","[[-3.06466346]
 [-0.1250884 ]
 [ 0.12344285]]","[[ 779.42827054]
 [ 117.46491358]
 [1363.81586964]]"
266,3rd,"(592, 261)","(729, 277)","(660, 269)","(659, 362)","(1423, 590)","[[-3.05564562]
 [-0.11813747]
 [ 0.14828999]]","[[ 798.47726449]
 [  99.00874817]
 [1385.24490202]]"
267,3rd,"(593, 257)","(730, 273)","(661, 265)","(660, 358)","(1464, 592)","[[-3.04889399]
 [-0.12294657]
 [ 0.12669128]]","[[ 798.63948481]
 [  89.20283069]
 [1379.16609798]]"
268,3rd,"(585, 263)","(722, 277)","(653, 270)","(655, 364)","(1429, 617)","[[-3.04433655]
 [-0.10231039]
 [ 0.12949686]]","[[ 787.11154365]
 [ 101.30286984]
 [1383.29249819]]"
269,3rd,"(590, 262)","(727, 278)","(658, 270)","(659, 365)","(1458, 630)","[[-3.03880862]
 [-0.10239609]
 [ 0.12354838]]","[[ 792.89205548]
 [ 100.81525325]
 [1378.31483217]]"
270,3rd,"(594, 271)","(730, 285)","(662, 278)","(665, 372)","(1538, 631)","[[-3.05863869]
 [-0.10220698]
 [ 0.08169742]]","[[ 809.9562767 ]
 [ 118.05802693]
 [1379.62956539]]"
271,3rd,"(595, 278)","(732, 292)","(663, 285)","(668, 380)","(1535, 660)","[[-3.05771669]
 [-0.08752104]
 [ 0.09490757]]","[[ 813.2323492 ]
 [ 134.08834494]
 [1377.44602771]]"
272,3rd,"(605, 275)","(742, 290)","(673, 282)","(678, 379)","(1660, 667)","[[-3.06183039]
 [-0.10420113]
 [ 0.06249546]]","[[ 829.83953205]
 [ 131.30334949]
 [1360.83741037]]"
273,3rd,"(594, 287)","(731, 299)","(662, 293)","(668, 389)","(1608, 689)","[[-3.07110535]
 [-0.08858858]
 [ 0.06778557]]","[[ 808.16336897]
 [ 154.37365171]
 [1364.2770409 ]]"
274,3rd,"(606, 276)","(744, 290)","(675, 283)","(679, 379)","(1683, 682)","[[-3.05678002]
 [-0.11126947]
 [ 0.05854041]]","[[ 830.03384299]
 [ 132.06034298]
 [1355.44892506]]"
275,3rd,"(607, 277)","(744, 291)","(675, 284)","(680, 381)","(1618, 679)","[[-3.05486945]
 [-0.09835981]
 [ 0.0988402 ]]","[[ 833.9568697 ]
 [ 134.43406146]
 [1361.47183439]]"
276,3rd,"(609, 276)","(747, 291)","(678, 283)","(682, 380)","(1570, 666)","[[-3.05123815]
 [-0.09710944]
 [ 0.11333995]]","[[ 846.79291675]
 [ 132.60974171]
 [1376.10512472]]"
277,3rd,"(606, 274)","(744, 289)","(675, 281)","(679, 378)","(1592, 669)","[[-3.05043098]
 [-0.10440038]
 [ 0.10080332]]","[[ 835.6652167 ]
 [ 128.71727605]
 [1368.35652602]]"
278,3rd,"(605, 275)","(742, 289)","(673, 282)","(677, 378)","(1533, 658)","[[-3.05065359]
 [-0.09499935]
 [ 0.12303571]]","[[ 834.17066815]
 [ 128.8280706 ]
 [1377.3963096 ]]"
279,3rd,"(603, 274)","(740, 288)","(671, 281)","(675, 377)","(1524, 660)","[[-3.04906957]
 [-0.09968196]
 [ 0.12413168]]","[[ 829.43055548]
 [ 128.5493715 ]
 [1377.24561386]]"
280,3rd,"(596, 274)","(733, 287)","(664, 280)","(668, 375)","(1455, 633)","[[-3.05446628]
 [-0.0886521 ]
 [ 0.13734921]]","[[ 824.5702376 ]
 [ 126.0280524 ]
 [1392.99969293]]"
281,3rd,"(591, 272)","(728, 285)","(659, 278)","(667, 374)","(1407, 640)","[[-3.04242869]
 [-0.08683019]
 [ 0.15704018]]","[[ 823.03763655]
 [ 124.51002942]
 [1399.92455864]]"
282,3rd,"(571, 269)","(708, 278)","(639, 273)","(643, 369)","(1213, 633)","[[-3.02983919]
 [-0.053645  ]
 [ 0.25356414]]","[[ 765.25773628]
 [ 115.51046462]
 [1395.51813871]]"
283,3rd,"(557, 268)","(695, 275)","(626, 271)","(625, 366)","(1001, 577)","[[-3.03635412]
 [-0.0335812 ]
 [ 0.36677138]]","[[ 731.13288793]
 [ 109.91365313]
 [1414.79195462]]"
284,3rd,"(549, 268)","(687, 273)","(618, 270)","(618, 365)","(966, 568)","[[-3.04099789]
 [-0.01694483]
 [ 0.38118174]]","[[ 711.95740371]
 [ 107.24288092]
 [1410.4035991 ]]"
285,3rd,"(546, 266)","(684, 272)","(615, 269)","(617, 364)","(963, 578)","[[-3.03255777]
 [-0.00917763]
 [ 0.37521127]]","[[ 708.34152066]
 [ 105.36408427]
 [1412.13028514]]"
286,3rd,"(558, 266)","(698, 271)","(628, 268)","(618, 362)","(968, 573)","[[-3.03295455]
 [-0.01703013]
 [ 0.37758266]]","[[ 708.06747857]
 [ 101.07465278]
 [1406.61114597]]"
287,3rd,"(562, 264)","(701, 271)","(631, 267)","(621, 361)","(1001, 561)","[[-3.04172934]
 [-0.02942064]
 [ 0.36347432]]","[[ 716.1986697 ]
 [  98.38858554]
 [1404.68556693]]"
288,3rd,"(565, 264)","(704, 271)","(634, 267)","(624, 361)","(1035, 575)","[[-3.03492118]
 [-0.03314711]
 [ 0.34307592]]","[[ 722.56110043]
 [  97.72933461]
 [1402.53657308]]"
289,3rd,"(571, 261)","(708, 271)","(639, 266)","(630, 360)","(1129, 593)","[[-3.03085679]
 [-0.04760003]
 [ 0.28573966]]","[[ 734.9892014 ]
 [  94.80812057]
 [1396.34988148]]"
290,3rd,"(570, 261)","(710, 269)","(640, 265)","(632, 359)","(1160, 601)","[[-3.02745926]
 [-0.04972271]
 [ 0.26613546]]","[[ 737.36635551]
 [  93.22548443]
 [1393.72767088]]"
291,3rd,"(558, 260)","(696, 268)","(627, 264)","(628, 358)","(1034, 582)","[[-3.01654669]
 [-0.03334981]
 [ 0.33659864]]","[[ 737.71411885]
 [  90.47594975]
 [1417.00592742]]"
292,3rd,"(551, 261)","(690, 268)","(620, 264)","(623, 359)","(1031, 581)","[[-3.02237836]
 [-0.02280262]
 [ 0.32760668]]","[[ 725.62621814]
 [  92.378254  ]
 [1416.19389183]]"
293,4th,"(518, 260)","(652, 260)","(585, 260)","(570, 351)","(273, 455)","[[-2.89092366]
 [ 0.01053165]
 [ 1.01195304]]","[[ 580.84943849]
 [  76.69717036]
 [1449.61271183]]"
294,4th,"(497, 265)","(626, 260)","(561, 262)","(539, 351)","(149, 422)","[[-2.85239005]
 [ 0.04851444]
 [ 1.18983871]]","[[ 510.30561146]
 [  75.66148942]
 [1463.57001035]]"
295,4th,"(488, 268)","(618, 261)","(553, 264)","(530, 354)","(127, 430)","[[-2.83982831]
 [ 0.06139285]
 [ 1.21247161]]","[[ 491.65684101]
 [  81.38751181]
 [1462.66765664]]"
296,4th,"(483, 271)","(611, 264)","(547, 267)","(524, 356)","(121, 419)","[[-2.87274424]
 [ 0.07193213]
 [ 1.19853934]]","[[ 476.38554275]
 [  86.85431726]
 [1464.78564051]]"
297,4th,"(482, 271)","(609, 263)","(545, 267)","(523, 357)","(110, 427)","[[-2.86143968]
 [ 0.07482387]
 [ 1.20461649]]","[[ 469.69637498]
 [  86.97559742]
 [1455.3475807 ]]"
